judge,dataset,category,n,seed,cov_raw,width_raw,cov_adj,width_adj,pearson,cp_informativeness,rsg
Gemini,WIT,Knowledge/Web,399,1,0.855,2.3749713993072508,0.985,3.13,0.21175002106897714,0.4062571501731873,-0.19450712910421017
Gemini,WIT,Knowledge/Web,399,2,0.89,2.705250233411789,0.975,3.145,0.25696626399063066,0.32368744164705276,-0.0667211776564221
Gemini,WIT,Knowledge/Web,399,3,0.9,2.8323734867572785,0.995,3.44,0.2669613560957827,0.29190662831068037,-0.024945272214897674
Gemini,WIT,Knowledge/Web,399,4,0.915,2.5408487910032274,0.975,3.18,0.23366900503083282,0.36478780224919316,-0.13111879721836034
Gemini,WIT,Knowledge/Web,399,5,0.91,2.65973446726799,0.995,3.355,0.23058759085061514,0.3350663831830025,-0.10447879233238738
Gemini,WIT,Knowledge/Web,399,6,0.945,3.163345884680748,0.995,3.665,0.34651206761828884,0.20916352882981304,0.1373485387884758
Gemini,WIT,Knowledge/Web,399,7,0.935,2.8909161084890367,1.0,3.4,0.23526974624959335,0.27727097287774083,-0.04200122662814748
Gemini,WIT,Knowledge/Web,399,8,0.79,2.09103675365448,0.985,2.885,0.33587167170007426,0.47724081158638,-0.14136913988630573
Gemini,WIT,Knowledge/Web,399,9,0.94,2.785285990834236,0.99,3.345,0.3462680568556972,0.303678502291441,0.04258955456425623
Gemini,WIT,Knowledge/Web,399,10,0.94,3.077639561295509,0.99,3.46,0.3141261035652114,0.2305901096761227,0.08353599388908872
Gemini,coco,General VQA,397,1,0.9095477386934674,2.752389906039789,0.9748743718592965,3.2964824120603016,0.34716256399653633,0.31190252349005276,0.03526004050648357
Gemini,coco,General VQA,397,2,0.8391959798994975,2.232264249169048,0.964824120603015,2.864321608040201,0.2982779149448097,0.44193393770773803,-0.14365602276292833
Gemini,coco,General VQA,397,3,0.8291457286432161,2.1039869557673008,0.9849246231155779,2.85929648241206,0.3166897341104705,0.4740032610581748,-0.15731352694770429
Gemini,coco,General VQA,397,4,0.8492462311557789,2.7905378389598137,0.9748743718592965,3.2562814070351758,0.3548596881422456,0.3023655402600466,0.05249414788219903
Gemini,coco,General VQA,397,5,0.8944723618090452,2.624058385590213,0.9849246231155779,3.1557788944723617,0.25778469512250585,0.3439854036024468,-0.08620070847994094
Gemini,coco,General VQA,397,6,0.9396984924623115,3.1245186286955025,0.9949748743718593,3.6231155778894473,0.40444663778535456,0.2188703428261244,0.18557629495923017
Gemini,coco,General VQA,397,7,0.8994974874371859,2.799953769199812,0.9949748743718593,3.386934673366834,0.37859213828393756,0.30001155770004695,0.07858058058389061
Gemini,coco,General VQA,397,8,0.8693467336683417,2.1899030903475967,0.9698492462311558,2.92964824120603,0.3251323064041427,0.45252422741310083,-0.12739192100895813
Gemini,coco,General VQA,397,9,0.914572864321608,2.877428126694569,0.9849246231155779,3.3969849246231156,0.37615284683447103,0.2806429683263577,0.09550987850811332
Gemini,coco,General VQA,397,10,0.9547738693467337,3.1053842258213753,0.9899497487437185,3.6683417085427137,0.3516735115526768,0.22365394354465618,0.1280195680080206
Gemini,diffusiondb,Aesthetics/AI,299,1,0.9,3.445313456853231,0.9933333333333333,3.8533333333333335,0.2012423986462986,0.13867163578669228,0.0625707628596063
Gemini,diffusiondb,Aesthetics/AI,299,2,0.8266666666666667,3.0164095981915793,0.9266666666666666,3.513333333333333,0.35511996074858715,0.24589760045210518,0.10922236029648197
Gemini,diffusiondb,Aesthetics/AI,299,3,0.76,2.5075487756729125,0.9666666666666667,3.513333333333333,0.39700809354548083,0.3731128060817719,0.023895287463708947
Gemini,diffusiondb,Aesthetics/AI,299,4,0.82,3.126176834901174,0.9533333333333334,3.7266666666666666,0.4185334555039207,0.2184557912747065,0.2000776642292142
Gemini,diffusiondb,Aesthetics/AI,299,5,0.84,3.277777401606242,0.9466666666666667,3.68,0.37458516760258515,0.1805556495984395,0.19402951800414564
Gemini,diffusiondb,Aesthetics/AI,299,6,0.8666666666666667,3.088687175909678,0.9533333333333334,3.66,0.31761162390162395,0.22782820602258047,0.08978341787904348
Gemini,diffusiondb,Aesthetics/AI,299,7,0.8066666666666666,3.119243562221527,0.9666666666666667,3.78,0.34743560871171675,0.22018910944461823,0.12724649926709852
Gemini,diffusiondb,Aesthetics/AI,299,8,0.98,3.8927821747461953,1.0,3.973333333333333,0.2875969153304121,0.026804456313451186,0.2607924590169609
Gemini,diffusiondb,Aesthetics/AI,299,9,0.9466666666666667,3.4891332483291624,0.98,3.88,0.29361253048829006,0.1277166879177094,0.16589584257058065
Gemini,diffusiondb,Aesthetics/AI,299,10,0.9666666666666667,3.9136324469248454,1.0,3.993333333333333,0.25183965749408144,0.02159188826878866,0.23024776922529278
Gemini,infographicsVQA,Vision-Heavy,398,1,0.8944723618090452,3.0316231694053766,0.964824120603015,3.487437185929648,0.5098044361014162,0.24209420764865586,0.2677102284527604
Gemini,infographicsVQA,Vision-Heavy,398,2,0.8693467336683417,2.794691261334635,0.964824120603015,3.472361809045226,0.5714899723991006,0.30132718466634123,0.27016278773275937
Gemini,infographicsVQA,Vision-Heavy,398,3,0.7537688442211056,2.2741403699520246,0.9346733668341709,2.9899497487437188,0.5405967575017003,0.43146490751199384,0.10913184998970649
Gemini,infographicsVQA,Vision-Heavy,398,4,0.9396984924623115,3.4107038279873643,0.9949748743718593,3.7889447236180906,0.586552594593941,0.14732404300315893,0.4392285515907821
Gemini,infographicsVQA,Vision-Heavy,398,5,0.9195979899497487,3.1150048264306993,0.9949748743718593,3.6683417085427137,0.554779186472893,0.22124879339232517,0.33353039308056787
Gemini,infographicsVQA,Vision-Heavy,398,6,0.8241206030150754,2.826324403585501,0.9547738693467337,3.4271356783919598,0.4775616786121841,0.29341889910362473,0.1841427795085594
Gemini,infographicsVQA,Vision-Heavy,398,7,0.8391959798994975,2.6694997297459513,0.949748743718593,3.321608040201005,0.5588416227857054,0.3326250675635122,0.2262165552221932
Gemini,infographicsVQA,Vision-Heavy,398,8,0.9447236180904522,3.2805466034903596,0.9949748743718593,3.814070351758794,0.5783419342991057,0.1798633491274101,0.39847858517169565
Gemini,infographicsVQA,Vision-Heavy,398,9,0.9296482412060302,2.989744883086813,1.0,3.64321608040201,0.5425022974181993,0.25256377922829676,0.28993851818990257
Gemini,infographicsVQA,Vision-Heavy,398,10,0.8894472361809045,2.8969532610783024,0.9849246231155779,3.442211055276382,0.5073400191841142,0.2757616847304244,0.2315783344536898
Gemini,llava_bench,General VQA,396,1,0.9090909090909091,3.023971488379469,0.9696969696969697,3.606060606060606,0.32965553706331946,0.2440071279051328,0.08564840915818667
Gemini,llava_bench,General VQA,396,2,0.8838383838383839,2.9528163785886283,0.9949494949494949,3.6363636363636362,0.26683642073837893,0.2617959053528429,0.005040515385536015
Gemini,llava_bench,General VQA,396,3,0.8787878787878788,3.0095049437850414,0.9848484848484849,3.5656565656565657,0.294773751409151,0.24762376405373965,0.04714998735541137
Gemini,llava_bench,General VQA,396,4,0.9292929292929293,3.0945674457935373,0.98989898989899,3.7676767676767677,0.3165579439659387,0.22635813855161568,0.09019980541432304
Gemini,llava_bench,General VQA,396,5,0.8434343434343434,2.806254444700299,0.9595959595959596,3.4393939393939394,0.31145331235354595,0.2984363888249253,0.01301692352862066
Gemini,llava_bench,General VQA,396,6,0.7676767676767676,2.3877060973283015,0.9545454545454546,3.1616161616161618,0.30023178391725386,0.4030734756679246,-0.10284169175067076
Gemini,llava_bench,General VQA,396,7,0.9191919191919192,3.0653579084560123,1.0,3.727272727272727,0.3430977015802119,0.23366052288599692,0.10943717869421499
Gemini,llava_bench,General VQA,396,8,0.8838383838383839,3.0982337040130536,0.9747474747474747,3.757575757575758,0.32225066274113107,0.2254415739967366,0.09680908874439448
Gemini,llava_bench,General VQA,396,9,0.9444444444444444,3.784012597618681,0.98989898989899,3.9696969696969697,0.35442013300699426,0.05399685059532977,0.3004232824116645
Gemini,llava_bench,General VQA,396,10,0.9595959595959596,3.399534250148619,0.9848484848484849,3.808080808080808,0.3242547948374749,0.1501164374628452,0.17413835737462968
Gemini,mathvista,Vision-Heavy,790,1,0.8658227848101265,3.2464885871621627,0.9696202531645569,3.688607594936709,0.37013853173024774,0.18837785320945932,0.18176067852078842
Gemini,mathvista,Vision-Heavy,790,2,0.7873417721518987,2.89729764069183,0.9367088607594937,3.3620253164556964,0.4088057561935992,0.27567558982704254,0.13313016636655667
Gemini,mathvista,Vision-Heavy,790,3,0.8911392405063291,3.3068324544761754,0.9721518987341772,3.7012658227848103,0.42009097196009776,0.17329188638095616,0.2467990855791416
Gemini,mathvista,Vision-Heavy,790,4,0.9367088607594937,3.50880200621448,0.9848101265822785,3.8860759493670884,0.40270843001535567,0.12279949844638005,0.2799089315689756
Gemini,mathvista,Vision-Heavy,790,5,0.9189873417721519,3.529051718832571,0.9924050632911392,3.868354430379747,0.4889814129795557,0.1177370702918572,0.3712443426876985
Gemini,mathvista,Vision-Heavy,790,6,0.6227848101265823,3.3567245139351374,0.9848101265822785,3.6582278481012658,0.4540661354028953,0.16081887151621566,0.29324726388667965
Gemini,mathvista,Vision-Heavy,790,7,0.8962025316455696,3.363895007326633,0.9772151898734177,3.830379746835443,0.43156734435035893,0.15902624816834177,0.27254109618201716
Gemini,mathvista,Vision-Heavy,790,8,0.8683544303797468,3.21747030306466,0.9670886075949368,3.7544303797468355,0.44580259342434053,0.19563242423383498,0.25017016919050555
Gemini,mathvista,Vision-Heavy,790,9,0.850632911392405,3.1586626083036013,0.9645569620253165,3.5848101265822785,0.47577429815149247,0.21033434792409966,0.2654399502273928
Gemini,mathvista,Vision-Heavy,790,10,0.7949367088607595,2.8106857779659804,0.9443037974683545,3.321518987341772,0.4972191853235266,0.2973285555085049,0.1998906298150217
Gemini,mind2web,Knowledge/Web,398,1,0.8341708542713567,2.602838994270593,0.964824120603015,3.251256281407035,0.14369075835687567,0.3492902514323517,-0.20559949307547604
Gemini,mind2web,Knowledge/Web,398,2,0.9396984924623115,3.319650206134547,1.0,3.71356783919598,0.01063045807937773,0.17008744846636326,-0.15945699038698552
Gemini,mind2web,Knowledge/Web,398,3,0.914572864321608,2.9463229700548563,0.9949748743718593,3.542713567839196,0.09321220487750921,0.2634192574862859,-0.17020705260877672
Gemini,mind2web,Knowledge/Web,398,4,0.8442211055276382,2.7927624652134115,0.9748743718592965,3.35678391959799,0.11090201322685725,0.3018093836966471,-0.19090737046978987
Gemini,mind2web,Knowledge/Web,398,5,0.9095477386934674,3.1563829141645576,0.9899497487437185,3.5376884422110555,0.08579191711441256,0.2109042714588606,-0.12511235434444803
Gemini,mind2web,Knowledge/Web,398,6,0.8844221105527639,2.8284277694309177,0.964824120603015,3.477386934673367,0.06522573923409442,0.2928930576422706,-0.22766731840817617
Gemini,mind2web,Knowledge/Web,398,7,0.9045226130653267,2.989171397146867,0.9849246231155779,3.512562814070352,-0.00040956602382240714,0.2527071507132832,-0.2522975846894608
Gemini,mind2web,Knowledge/Web,398,8,0.8391959798994975,2.7720612826658853,0.9949748743718593,3.2763819095477387,0.049066941900161816,0.3069846793335287,-0.2579177374333669
Gemini,mind2web,Knowledge/Web,398,9,0.8492462311557789,2.930659053313672,0.9899497487437185,3.5025125628140703,0.07319701034646325,0.267335236671582,-0.19413822632511873
Gemini,mind2web,Knowledge/Web,398,10,0.8944723618090452,2.798847876002441,0.9748743718592965,3.386934673366834,0.03469048045647945,0.3002880309993897,-0.2655975505429103
Gemini,mm-vet,General VQA,258,1,0.7131782945736435,1.2408843391625457,0.8449612403100775,1.930232558139535,0.21249014473138086,0.6897789152093636,-0.4772887704779828
Gemini,mm-vet,General VQA,258,2,0.9224806201550387,3.0820882320404053,0.9689922480620154,3.5426356589147288,0.2125015803679698,0.22947794198989868,-0.016976361621928893
Gemini,mm-vet,General VQA,258,3,0.8527131782945736,2.093240407086158,0.9224806201550387,2.689922480620155,0.22833491621099916,0.47668989822846053,-0.24835498201746137
Gemini,mm-vet,General VQA,258,4,0.9612403100775194,3.3756132384603337,0.9767441860465116,3.5426356589147288,0.23083403495047994,0.15609669038491658,0.07473734456556336
Gemini,mm-vet,General VQA,258,5,0.8914728682170543,2.6591116125269454,0.9612403100775194,3.0387596899224807,0.20430185733024606,0.33522209686826365,-0.1309202395380176
Gemini,mm-vet,General VQA,258,6,0.7906976744186046,1.7809599758118622,0.8837209302325582,2.3255813953488373,0.35708287418758594,0.5547600060470345,-0.19767713185944852
Gemini,mm-vet,General VQA,258,7,0.8682170542635659,2.1631818593934526,0.9534883720930233,2.550387596899225,0.2753391285513405,0.45920453515163684,-0.18386540660029632
Gemini,mm-vet,General VQA,258,8,0.8682170542635659,2.6068805816561675,0.9689922480620154,3.0775193798449614,0.1823174957175402,0.3482798545859581,-0.16596235886841793
Gemini,mm-vet,General VQA,258,9,0.8604651162790697,2.60419999906259,0.9612403100775194,3.0232558139534884,0.2572798988097351,0.3489500002343525,-0.0916701014246174
Gemini,mm-vet,General VQA,258,10,0.9767441860465116,3.628285755482755,0.9922480620155039,3.7751937984496124,0.19428185130227094,0.09292856112931125,0.10135329017295969
Gemini,textVQA,Vision-Heavy,399,1,0.815,2.2515439665317536,0.965,2.78,0.6204349582612729,0.4371140083670616,0.18332094989421133
Gemini,textVQA,Vision-Heavy,399,2,0.885,2.3397721314430235,0.975,2.895,0.6053088845028689,0.4150569671392441,0.1902519173636248
Gemini,textVQA,Vision-Heavy,399,3,0.86,2.041675910949707,0.97,2.64,0.618935938967753,0.4895810222625733,0.12935491670517973
Gemini,textVQA,Vision-Heavy,399,4,0.885,2.325964680314064,0.96,2.94,0.5824398319673181,0.41850882992148397,0.1639310020458341
Gemini,textVQA,Vision-Heavy,399,5,0.79,2.2607136976718905,0.98,2.875,0.6312859470423184,0.4348215755820274,0.19646437146029105
Gemini,textVQA,Vision-Heavy,399,6,0.895,2.2465364468097686,0.975,2.84,0.5770981280007242,0.43836588829755785,0.1387322397031664
Gemini,textVQA,Vision-Heavy,399,7,0.9,2.439537501335144,0.955,3.04,0.611633191826751,0.39011562466621397,0.22151756716053705
Gemini,textVQA,Vision-Heavy,399,8,0.7,1.8545427203178406,0.915,2.44,0.5259161781614963,0.5363643199205399,-0.010448141759043628
Gemini,textVQA,Vision-Heavy,399,9,0.805,2.2480239880084993,0.955,2.89,0.6143420198891841,0.43799400299787516,0.17634801689130897
Gemini,textVQA,Vision-Heavy,399,10,0.8,2.320489206314087,0.98,2.89,0.5913402842925479,0.41987769842147826,0.17146258587106966
